date,or_ret,or_range,or_close_pos,or_vol_z
2020-08-17,-0.0027905069388797,0.0035992321957914,0.2222222222222222,
2020-08-18,0.0030284730015495,0.0038011243876545,0.953270918857287,
2020-08-19,-0.0002532351862524,0.0020607306892998,0.5338963300691805,
2020-08-20,9.715830293173142e-05,0.003286007049034,0.7446229694165818,
2020-08-21,-0.0006750863654902,0.0020603552759153,0.5021319148936334,
2020-08-24,0.0021818755367063,0.0028303131736212,0.8266259237587408,
2020-08-25,-7.816706976118599e-05,0.0024145026178542,0.8669033564627476,
2020-08-26,-0.0009902194967297,0.0032833305827476,0.5714259259259171,
2020-08-27,-0.0012227130261073,0.0021354360405042,0.4233853895750354,
2020-08-28,0.0009393560811058,0.0024043847912268,0.9068136200717102,
2020-08-31,0.0002376970551032,0.0033617070044227,0.7525271528463414,
2020-09-01,-0.0042017818747812,0.009013799735111,0.5125725338491314,
2020-09-02,-0.0015941270242254,0.00404192618274,0.0344826843045669,
2020-09-03,0.0001556926111101,0.0026901717903915,0.276527331189719,
2020-09-04,-0.0018728809253031,0.0037018148890494,0.4441828978622294,
2020-09-07,0.0002288933885025,0.0052381371599612,0.8033630252100905,
2020-09-08,-0.0027770210297827,0.0044555281173378,0.3708094098804813,
2020-09-09,0.0018627872320611,0.0041266422229152,0.7192230686326835,
2020-09-10,-0.0011444165676306,0.0035124785421893,0.4786992481202965,
2020-09-11,0.0008467340047201,0.0040765108291492,0.8950751711452516,
2020-09-14,0.0012054880058279,0.002168143895374,0.64,
2020-09-15,5.22247758880685e-05,0.0031508861077822,0.7375683358241293,
2020-09-16,-0.0003551597785882,0.0025814052199824,0.7818791946308672,
2020-09-17,0.0013517494757638,0.0035700136907959,0.8689323569603076,
2020-09-18,-0.0015365405332735,0.0022789268523093,0.2727310606060651,
2020-09-21,6.085550673101111e-05,0.003129264736918,0.3583333333333232,
2020-09-22,-0.0038012729844413,0.0075937057991513,0.490105937136203,
2020-09-23,-0.0006661278432556,0.004147747155634,0.7280529508628558,
2020-09-24,-0.002441978267382,0.0033315994444292,0.2098071111910304,
2020-09-25,0.0006321517897224,0.0040952442029849,0.9060402684563612,
2020-09-28,-0.0026383567043726,0.003921648020978,0.3226537239045301,
2020-09-29,0.0008946920921151,0.0031535593079295,0.918539097019944,
2020-09-30,-0.0016451756336149,0.0044375277901289,0.5390781563126219,
2020-10-01,0.0004664020879143,0.0022967669467675,0.8467432950191592,
2020-10-05,0.0033949945593035,0.0044222067464635,0.9862204995659316,
2020-10-06,-0.0016374228687648,0.0029301251335792,0.0970617647058936,
2020-10-07,-0.0033303083745697,0.0035957057000496,0.0476190476190476,
2020-10-08,5.910914080647901e-05,0.0028456744775173,0.6854619746646319,
2020-10-09,0.0012998303468183,0.0026165416072317,0.609677419354827,
2020-10-12,0.0013020615975294,0.0044403722560721,0.5225572884261566,
2020-10-13,-0.002000987935466,0.0047219966343215,0.554966312056748,
2020-10-14,-0.0007131829835647,0.0022905843258372,0.6410232929549619,
2020-10-15,-0.0066324875121554,0.0067322157301129,0.0148135802469088,
2020-10-16,0.00398301893408,0.0042303493810585,0.9818568548387028,
2020-10-19,-0.0023740686998481,0.0039315306393299,0.3618851432229999,
2020-10-20,0.0011716891688796,0.0034560367136971,0.975609756097561,
2020-10-21,0.0015127033071414,0.0033011851112473,0.805063291139222,
2020-10-22,0.0034560384117319,0.0048014749163316,0.8914170027723234,
2020-10-23,0.0007191357052475,0.00260894908025,0.9070509841377802,
2020-10-26,-0.0044540903039994,0.0045880476553277,0.0291970270127308,
2020-10-27,-0.0011183607513268,0.0037363699068565,0.4126984126984258,
2020-10-28,-0.004576897606773,0.0062701789681043,0.2219248369988847,
2020-10-29,-0.0021818869214081,0.0029464063544999,0.1953323615160279,
2020-10-30,0.0004795300605407,0.0042986359082384,0.9262966659296205,
2020-11-02,-0.0054091845655057,0.005528819168273,0.0216383642014847,
2020-11-03,0.0021315598755169,0.0042545935115317,0.6072144288577053,
2020-11-04,0.0070466778734314,0.0079296351009457,0.8982869379014985,
2020-11-05,-0.0015326749861866,0.0026925371378954,0.2184615384615496,
2020-11-06,0.0002633545403648,0.002460650321041,0.7591981297721229,
2020-11-09,0.0017031237388005,0.0037856162724997,0.5586375266524568,
2020-11-10,-0.0037740355905887,0.0059954536406704,0.3598942362473306,
2020-11-11,0.0015614851506785,0.0038484815331536,0.8913952692526013,
2020-11-12,0.0015429304657918,0.0024560933945258,0.9839743589743594,
2020-11-13,-0.0020218134878795,0.0036724346557186,0.3784924731182635,
2020-11-17,-0.0047315974171899,0.0065175464193465,0.2728354363409684,
2020-11-18,0.0026672809984836,0.0045725028189276,0.9761888160054024,
2020-11-19,0.0037618658485744,0.0042914778283368,0.945553539019964,
2020-11-20,0.0025445689843579,0.0051281729058041,0.9101980057869068,
2020-11-23,-0.0025234479299301,0.0029478797700351,0.0497380896908551,
2020-11-24,0.0002768583622502,0.0025608610252769,0.8708734861065655,
2020-11-25,-0.0004112987410316,0.0024906808833236,0.3180437860666166,
2020-11-26,-0.0023011559977066,0.0032696449878357,0.0568696682464526,
2020-11-27,-0.0005686151005357,0.0045028777269141,0.51023890784982,
2020-12-01,-0.0061835157266395,0.0075074615443483,0.1386340468909308,
2020-12-02,-0.0021260382534481,0.0027585079631181,0.2044204542001418,
2020-12-03,-0.0032985746742919,0.004736037803084,0.2859440894568792,
2020-12-04,0.0011163587293065,0.0017162949423696,0.7964601769911376,
2020-12-07,0.0009120098889006,0.0033163995960022,0.8545454545454628,
2020-12-08,-0.0009330098899048,0.002567643217018,0.6366279069767403,
2020-12-09,0.0010254731708847,0.0018948823456033,0.8470588235294261,
2020-12-10,-0.0007635812353586,0.0024908815941642,0.6875000000000033,
2020-12-11,0.0019686204854944,0.0031009473060982,0.7995226730310332,
2020-12-14,0.0010244163155505,0.0018498319810877,0.7729123505976282,
2020-12-15,-0.0024422923856493,0.0037556888890538,0.3222017245545786,
2020-12-16,-0.0012440177473328,0.0017342997770595,0.240503124485745,
2020-12-17,-0.0015745318412232,0.0032657035001837,0.517858298790862,
2020-12-18,-0.0008865828046538,0.0021946485280545,0.2417226547107561,
2020-12-21,-0.0045531577530966,0.0045822514128608,0.0,
2020-12-22,0.0021614338869883,0.0047491549103206,0.6173228346456807,
2020-12-23,0.0001557713288464,0.0039016934858039,0.9733839798174586,
2020-12-24,0.0010241029955012,0.0031454592004681,0.9441883720930152,
2020-12-28,0.0023449883112465,0.003618809122294,0.7120000000000073,
2020-12-29,0.0030776902887139,0.003250278646676,0.9911482300884792,
2020-12-30,-0.005071102623523,0.0056575973450061,0.0821744627054357,
2020-12-31,-0.0002147520329859,0.0029922188180048,0.7224887021801322,
2021-01-01,0.0016938663197918,0.0021155479001686,0.814188561447838,
2021-01-04,-0.0005744314233448,0.0019573218869527,0.4601413043478061,
2021-01-05,0.0021809779713488,0.0042482683961571,0.9849514798519672,
2021-01-06,-0.0024397837852996,0.0042345480804285,0.4188732100549808,
2021-01-07,-0.0010035440159132,0.0024351972885538,0.3688778994873322,
2021-01-08,-0.0016057216982785,0.0023489815236826,0.247764179104489,
2021-01-11,-0.0035166991634311,0.0050850502638218,0.2894008152173896,
2021-01-12,-0.0005044745589363,0.0034690858078738,0.6095605387240335,
2021-01-13,-0.0004712917712036,0.0019261700631551,0.5638317866375361,
2021-01-14,-0.0005222936939908,0.002006700478311,0.6678105062003725,
2021-01-15,-2.055324598834226e-05,0.0032120799117874,0.6460546824193604,
2021-01-18,-0.002413888504634,0.0048416101812145,0.4857142857142857,
2021-01-19,0.002317108996459,0.0032286277135743,0.8663811775456506,
2021-01-20,0.0006804054982818,0.0030309278350515,0.9614489795918366,
2021-01-21,-0.0004683522823688,0.0028101136942134,0.7342995169082103,
2021-01-22,0.000315347121772,0.0032768610621713,0.9769894916098308,
2021-01-25,-0.0028783503019844,0.0038239861949956,0.1823086642599155,
2021-01-27,-0.0062976955228905,0.0078195130161579,0.1856493273542566,
2021-01-28,0.0014189737158213,0.0042786328932484,0.4263949685194041,
2021-01-29,-0.0004017923155976,0.0029058713158636,0.4395086419753181,
2021-02-01,-0.0009598813237636,0.0035050139255509,0.2676354100319656,
2021-02-02,0.0052464810971115,0.0068411352200494,0.936426841574164,
2021-02-03,-0.0101763402475701,0.0110034645048675,0.0006155268022135,
2021-02-04,-0.002182211262372,0.0046481707935006,0.5188961030466721,
2021-02-05,0.00022689961694,0.0041375812500834,0.7112919354838654,
2021-02-08,0.0009488295557088,0.0030588141621105,0.9652928416485824,
2021-02-09,0.0004549890538865,0.0026639872866826,0.5965361300399298,
2021-02-10,0.0023483029532277,0.0034993087621421,0.708883348046591,
2021-02-11,0.001386716650632,0.0024350661845204,0.7356928182756991,
2021-02-12,0.0019028054858737,0.0029694234301854,0.8603123288521686,
2021-02-15,0.0016965139585762,0.0035240394062856,0.914498300189027,
2021-02-16,0.0020881715949348,0.0032981401826541,0.767256410256406,
2021-02-17,-0.0012173665550786,0.0024543812501923,0.2080026666666769,
2021-02-18,-0.0014623460691066,0.0032657088361883,0.5461856502296142,
2021-02-19,-0.0014124789547107,0.002692336786246,0.3891635201071816,
2021-02-22,-0.0028922728332944,0.0033521042284495,0.0775347912524789,
2021-02-23,-0.0041351331510654,0.0047104048830547,0.0172413793103551,
2021-02-24,0.0053160714526017,0.0054862401930819,0.9789069478908188,
2021-02-25,0.003817907069875,0.0056406925633049,0.929494712103408,
2021-02-26,-0.002767917625819,0.0081895558434749,0.5422481888828471,
2021-03-01,-7.480633650132186e-05,0.004862853950221,0.8867146853146958,
2021-03-02,-0.0023848071153561,0.0048636629620221,0.5082859116022123,
2021-03-03,-0.0017790929365704,0.0029673721303214,0.3780769084494547,
2021-03-04,0.0020555119608823,0.0034391464227499,0.9709864603481628,
2021-03-05,0.0009617886721881,0.0045551629708789,0.838709440922933,
2021-03-08,0.0021851807437608,0.0041704973951046,0.9329073482428004,
2021-03-09,0.003058307293398,0.0041885512931321,0.7476206349206295,
2021-03-10,-0.0007563102631717,0.0017296421122077,0.0684375225761307,
2021-03-12,-0.0002415997388181,0.0029317662422461,0.4432071269487705,
2021-03-15,-0.0051239790596334,0.0054429816470035,0.0390708180708135,
2021-03-16,-0.0011737335687953,0.0029076746799402,0.1077981651376304,
2021-03-17,-0.0033789661258913,0.0048175358626569,0.1444430555555603,
2021-03-18,-0.0013999219364777,0.002651794686004,0.0329973781792523,
2021-03-19,-0.003875406737235,0.0051326619079481,0.0242247970724049,
2021-03-22,-0.0048836404826664,0.006701446778493,0.2651829299767907,
2021-03-23,0.0018824417659804,0.0038664748104008,0.9176866590426278,
2021-03-24,0.0007817279586703,0.0028550064577527,0.4619047619047532,
2021-03-25,-0.0064355382491992,0.0069363924374551,0.0613264094955489,
2021-03-26,-0.0029574988797352,0.0034814380752128,0.0950514851485224,
2021-03-30,0.0011080870332496,0.002674473484408,0.4680281329923225,
2021-03-31,-0.0044826701591887,0.005306293290847,0.1412213740458055,
2021-04-01,0.0007974481658691,0.0022639418268321,0.8328358208955116,
2021-04-05,-0.0057392288416458,0.0065947242206234,0.0827385086823257,
2021-04-06,-0.0093970030078557,0.0102525105071258,0.0046357615894087,
2021-04-07,0.0009580756947747,0.0058639736359312,0.9420626395566172,
2021-04-08,0.0037046748828422,0.0044039238625437,0.9725190839694768,
2021-04-09,-0.0028433275940775,0.0045103482883554,0.2608047690014889,
2021-04-12,-0.007954064424508,0.0084866112271789,0.0152855993563929,
2021-04-13,-0.0030355563910298,0.0054166579638099,0.0681233933161866,
2021-04-15,0.0008808026313978,0.0057802672685484,0.7404773809523812,
2021-04-16,0.0008767912491218,0.0035619366219273,0.4673096153846228,
2021-04-19,-0.0039764001563755,0.0063315094017324,0.1887426172818763,
2021-04-20,-0.0027879121635575,0.0036139602120189,0.2038114285714289,
2021-04-22,-0.0039450159980309,0.0051826658696951,0.1777473843319121,
2021-04-23,0.0041676847359419,0.0046354078676393,0.9819291896524,
2021-04-26,0.0016206445178582,0.0032966956858997,0.8571449579831948,
2021-04-27,0.0031395116161929,0.0047886246179111,0.7694527817683284,
2021-04-28,0.0016722930829364,0.0030386733402128,0.8970919528144151,
2021-04-29,0.0032637642080532,0.0049657204642688,0.942205567480602,
2021-04-30,0.0028417829455572,0.0049646236509337,0.7581977571007651,
2021-05-03,-0.0003175216743056,0.0051700811751062,0.8865153538050728,
2021-05-04,0.0006401021450459,0.0026830030643514,0.2639575227348357,
2021-05-05,-0.0021565298501829,0.0036421393025313,0.3815770676691673,
2021-05-06,-0.0017443614777003,0.0022894833827763,0.0178571428571534,
2021-05-07,0.0020592941823879,0.0025521676775359,0.8809520660107566,
2021-05-10,0.0001875896075356,0.0019161005480296,0.5979035038338979,
2021-05-11,0.0011357251097572,0.0026635299387761,0.9593934010152472,
2021-05-12,-0.0016797131772321,0.0030019090995076,0.3752831460674162,
2021-05-14,-0.0021214086884596,0.0043851555437069,0.5007735715202006,
2021-05-17,8.132797572106951e-05,0.0019855858310388,0.8361803282605066,
2021-05-18,0.0020382756512387,0.0037777689504426,0.7697715289982346,
2021-05-19,0.0015336303322443,0.0025228550920035,0.9421026315789468,
2021-05-20,0.0010640137328528,0.0021812215022625,0.4999984756051193,
2021-05-21,0.0016948520334968,0.0026757415006839,0.6334139650872846,
2021-05-24,0.0020248170900897,0.0032804559983726,0.9759539078156388,
2021-05-25,-0.0013539122642928,0.0022107187473428,0.2485184867410953,
2021-05-26,-0.0031057528502161,0.003210588389464,0.0306122448979591,
2021-05-27,-0.0014228028131342,0.0025062329654885,0.0755208333333245,
2021-05-28,0.0006549510407885,0.002801381233383,0.4351864926238684,
2021-05-31,-0.0012493947282351,0.0029389994622978,0.5638778940041755,
2021-06-01,-0.0016634357732317,0.0027382647981053,0.3668209505162307,
2021-06-02,0.0022679892416947,0.0028994098277068,0.8133333333333415,
2021-06-03,0.0003321834674843,0.0030088156381755,0.2802547770700769,
2021-06-04,-0.0021050827542011,0.0028110189827587,0.239819547103058,
2021-06-07,-0.0008014285946992,0.0020099479831186,0.3987341772151968,
2021-06-08,-0.0009001920902999,0.0028210443748441,0.5797775280898962,
2021-06-09,-0.0006279909202252,0.0020362272083696,0.429907881332951,
2021-06-10,-6.367802798010767e-06,0.0022755875542639,0.7815132170498327,
2021-06-11,0.0009179422899178,0.0022093921322849,0.8395444126074696,
2021-06-14,-0.0009883050568275,0.0035730965624723,0.5939726843487275,
2021-06-15,0.0004033503286674,0.002142798621046,0.9176500000000006,
2021-06-16,-0.0006937655703068,0.0025606319573649,0.7290647067371733,
2021-06-17,0.0021919938278746,0.002767144490744,0.8660508083141023,
2021-06-18,-0.0015103790527805,0.0018213381394492,0.0383273925874949,
2021-06-21,0.0007275882320251,0.0027300414189135,0.8632075471698273,
2021-06-22,-0.0004796738218011,0.002070177542429,0.7347569062289253,
2021-06-23,-0.0022637274085285,0.0031780399726211,0.2063476316421316,
2021-06-24,-0.0004320578993548,0.0026432102541757,0.6947132084452163,
2021-06-25,-0.0003348475488371,0.0026093266443177,0.469734793546707,
2021-06-28,-0.0018032684912915,0.0023561788433989,0.1733333333333333,
2021-06-29,-2.52868476783283e-05,0.0026740904636975,0.7375892728385923,
2021-06-30,0.0025373787769668,0.0030575477696919,0.8298737969423297,
2021-07-01,-0.0019042057557792,0.0027610983458799,0.2275862068965433,
2021-07-02,-0.0014132502445395,0.0022281072689013,0.2857142857142857,
2021-07-05,-0.0002152666549444,0.0022223770077205,0.8119658119658035,
2021-07-06,0.0027123230509524,0.0035089494015818,0.9171171171171104,
2021-07-07,-0.0009420541839218,0.0027439699048461,0.5046082949308714,
2021-07-08,0.0010912284906898,0.001740935812686,0.760866808453602,
2021-07-09,-0.000612073146643,0.0019382316310361,0.3519703947368336,
2021-07-12,-0.0004122638996359,0.0020676620197125,0.417177914110436,
2021-07-13,-0.0022986094401033,0.0028115208773952,0.0923421343645688,
2021-07-14,-0.0008037020630299,0.0017402860397418,0.1854509090908818,
2021-07-15,0.0005167342000289,0.001997643159175,0.6908485804416353,
2021-07-16,-0.0012404553448887,0.0019734616520283,0.3587301587301356,
2021-07-19,0.0023168278014055,0.0037767466899624,0.922689075630246,
2021-07-20,-0.0008405759315853,0.0025790593284197,0.056792592592602,
2021-07-22,0.000787806789038,0.0018742177642438,0.877966101694903,
2021-07-23,0.0014325625808262,0.001817516324941,0.9652777777777768,
2021-07-26,-0.0020929407298392,0.0041543674770807,0.4946896732772006,
2021-07-27,0.0007187821208854,0.0018978266608943,0.6744196863133549,
2021-07-28,-0.0061836447745579,0.0072301077364061,0.1210517543859647,
2021-07-29,0.0009137282274184,0.002030521272883,0.6906250000000114,
2021-07-30,-0.0009173035072625,0.0040234829697859,0.7531462264151018,
2021-08-02,-0.0007056247873694,0.0027342716379168,0.6175092165898665,
